query_id,query,query_run,passage_id,passage,generated_answer
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[2],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: Roller shift
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 1.The direction of the trace lifting match the direction of panel production in the tool
2. Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: Roller shift, contacting the panel graphic area
- Improvement Action/改进行动: 1.Production arrange 1 lot/day to scan inline monitor
2.MNT daily check roller performance
3.Outgoing material inspection 2lots/per shift
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[3],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: SLY Lamination rubber/Flatten stage
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent. 
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[4],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Exposure  table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM or SR residue on SXP table
- Improvement Action/改进行动: 1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[5],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 3
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY/LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: BPR,FPR,INR,BOI table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM left on UBY/LSC table
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[6],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 5
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Mateiral/料
- Sub-factor/子因数: Carrier film
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: dense small dents on unit,random on full panels
- Potential RC/潜在根源: 1.abnormal protrusion or FM in the Carrier film;
2.FM from carrier film
- Improvement Action/改进行动: 1.Carrier film supplier improve film surface performance;
2.Clean FM from carrier film before installation;
3.Clean stage after carrier film installation
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[7],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR/APC
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: unloader Hirata shutter
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 
Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: 3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting
- Improvement Action/改进行动: Use the original factory fork
- Historical investigation report/历史调查报告: Buildup-CU64 M3 History Report",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[8],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 4
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: ETS
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Tester fixture
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the units   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM on E-test fixture
- Improvement Action/改进行动: 1.Modify fixture structure to reduce contact area;
2.first 2 panels and mid-process inspection per lot to reduce potential impact scope;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[9],"image from AU41 M3: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：Random：ENEPIG：Mateiral/料：SR  residue on Pad surface：Defect mapping/缺陷分布：Pad discoloration, impacted large area, can not be removed, RC is SR residue, caused by SR Dev, Under the magnifying glass, it is confirmed that there is obvious unevenness
pad变色，大面积受影响，洗不掉，RC是SR残留物，由SR Dev引起，放大镜下确认有明显的凹凸不平：Long Q_Time or over cure cause film/Ink can't  be removed  by SR Dev：1. define Lam to SXP Q_Time limit.
2. define Lam over cure re_work flow.
3.Add SLY offline alarm function for machine stop：SRSF - Au41  M3 History Report-001.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[10],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：defect at unit edge,and defect units at panel edge：BLY：Method/法：Lamination module：Defect mapping/缺陷分布：Unit edge undulation at full panels edge：BLY use High Temp recipe then lead to  ABF serious bleed out/undulation on the edge of the panel：1.BLY reduce High Temp recipe layer;
2.add Laser trimming to remove ABF bleed out;：Historical investigation report/历史调查报告.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[11],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Fix Location(unit level)：SLY：Method/法：Lamination module：Defect mapping/缺陷分布：Dent on unit fixed area, but random on full panel mapping;：In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.：increase stage2(SUS) pressure, temp or press time;：Historical investigation report/历史调查报告.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[12],"- SM94 M6: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Uball Jig
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: A long, narrow indentation along the edge of the unit.
- Potential RC/潜在根源: Magnetic force caused contact mark
- Improvement Action/改进行动: 1.Magnetic force distribution optimization and re-start validation for SM94

- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[13],"- SM94 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Dent on unit fixed area, but random on full panel mapping;
- Potential RC/潜在根源: In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.
- Improvement Action/改进行动: increase stage2(SUS) pressure, temp or press time;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[14],"- SM94 M3: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：SM94；Defect decription/缺陷描述：Visual discernable depression on the solder resist. Surface.
可辨别的在阻焊上的凹陷.；Mode/模式：M3；Mode description/模式描述：Undulation on Top side SR(tidy and regular unflat)
正面SR有规则性的不平整凹陷；Owner process/责任制程：SLY/BLY；Owner department/责任部门：SRSF/Build Up；Customer/客户：All；Product Group/产品：All( Build Up: IKx)",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[15],"- SM94 M7: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: LSC Jig
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: A long, narrow indentation along the edge of the unit.
- Potential RC/潜在根源: Magnetic force caused contact mark
- Improvement Action/改进行动: 1.Magnetic force distribution optimization and re-start validation for SM94

- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[16],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 28, column 6. Related text: 1：Fix Location(FP Level)：SLY：Environment/环境：SLY Lamination rubber/Flatten stage：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent.：1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[17],"image from CU64 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Column：ADP/PAR/APC：Machine/机：unloader Hirata shutter：Defect mapping/缺陷分布：Defect maping normmaly is fix column on the B side：3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting：Use the original factory fork：Buildup-CU64 M3 History Report.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[18],"- AU41 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: ENEPIG
- Type/类别
(5M1E): Mateiral/料
- Sub-factor/子因数: SR  residue on Pad surface
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Pad discoloration, impacted large area, can not be removed, RC is SR residue, caused by SR Dev, Under the magnifying glass, it is confirmed that there is obvious unevenness
pad变色，大面积受影响，洗不掉，RC是SR残留物，由SR Dev引起，放大镜下确认有明显的凹凸不平
- Potential RC/潜在根源: Long Q_Time or over cure cause film/Ink can't  be removed  by SR Dev
- Improvement Action/改进行动: 1. define Lam to SXP Q_Time limit.
2. define Lam over cure re_work flow.
3.Add SLY offline alarm function for machine stop
- Historical investigation report/历史调查报告: SRSF - Au41  M3 History Report-001",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[19],"image from AU41 M3: Defect picture/缺陷图片 at row 16, column 1.",
query_3,Please provide me with the detailed root cause of SM94 M3.,2,[20],"image from CU64 M3: Defect picture/缺陷图片 at row 16, column 2.",
query_4,What is CU64 M1?,1,[1],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Exposure  table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM or SR residue on SXP table
- Improvement Action/改进行动: 1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告","CU64 M1 refers to a defect mode characterized by ""Fixed unit and fixed location crush"" (固定unit固定位置的压伤) with the defect code CU64, describing ""Bad copper adhesion"" (铜附着力不良) [ID:4]. The responsible process for this defect is LXP (Lithography), and the owner department is Lithography [ID:4].

The specific root cause for this defect is identified as Foreign Material (FM) on the work stage of the LXP tool, which causes fixed location dry film crush or scratch [ID:11]. The defect appears as dents or traces/pads being crushed by FM on the LXP stage [ID:11].

To address this issue, the recommended improvement actions include performing an outgoing Visual Inspection (VI) check on the dry film surface and checking/cleaning the LXP work stage every 2 hours [ID:11]. [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]"
query_4,What is CU64 M1?,1,[2],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: SLY Lamination rubber/Flatten stage
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent. 
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_4,What is CU64 M1?,1,[3],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 4
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: ETS
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Tester fixture
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the units   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM on E-test fixture
- Improvement Action/改进行动: 1.Modify fixture structure to reduce contact area;
2.first 2 panels and mid-process inspection per lot to reduce potential impact scope;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_4,What is CU64 M1?,1,[4],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 3
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY/LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: BPR,FPR,INR,BOI table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM left on UBY/LSC table
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_4,What is CU64 M1?,1,[5],"- CU64 M1: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：CU64；Defect decription/缺陷描述：Bad copper adhesion /铜附着力不良；Mode/模式：M1；Mode description/模式描述：Fixed unit and fixed location crush/固定unit固定位置的压伤；Owner process/责任制程：LXP；Owner department/责任部门：Lithography；Customer/客户：All；Product Group/产品：All",
query_4,What is CU64 M1?,1,[6],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 5
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Mateiral/料
- Sub-factor/子因数: Carrier film
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: dense small dents on unit,random on full panels
- Potential RC/潜在根源: 1.abnormal protrusion or FM in the Carrier film;
2.FM from carrier film
- Improvement Action/改进行动: 1.Carrier film supplier improve film surface performance;
2.Clean FM from carrier film before installation;
3.Clean stage after carrier film installation
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_4,What is CU64 M1?,1,[7],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 28, column 6. Related text: 1：Fix Location(FP Level)：SLY：Environment/环境：SLY Lamination rubber/Flatten stage：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent.：1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_4,What is CU64 M1?,1,[8],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: Roller shift
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 1.The direction of the trace lifting match the direction of panel production in the tool
2. Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: Roller shift, contacting the panel graphic area
- Improvement Action/改进行动: 1.Production arrange 1 lot/day to scan inline monitor
2.MNT daily check roller performance
3.Outgoing material inspection 2lots/per shift
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_4,What is CU64 M1?,1,[9],"- M1: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：CU94；Defect decription/缺陷描述：Global copper thickness out of spec / 铜厚超范围；Mode/模式：M1；Mode description/模式描述：Copper Sting/铜刺；Owner process/责任制程：DSM/ELP；Owner department/责任部门：DSM/ELP；Customer/客户：All；Product Group/产品：All",
query_4,What is CU64 M1?,1,[10],"image from CU64 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Column：ADP/PAR/APC：Machine/机：unloader Hirata shutter：Defect mapping/缺陷分布：Defect maping normmaly is fix column on the B side：3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting：Use the original factory fork：Buildup-CU64 M3 History Report.",
query_4,What is CU64 M1?,1,[11],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR/APC
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: unloader Hirata shutter
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 
Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: 3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting
- Improvement Action/改进行动: Use the original factory fork
- Historical investigation report/历史调查报告: Buildup-CU64 M3 History Report",
query_4,What is CU64 M1?,1,[12],"- CU64 M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fixed location
- Potential Impact Factor（Process)/潜在影响因素: LXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数:  Work stage
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Trace or pad be crushed by FM on LXP stage
- Potential RC/潜在根源: FM on the work stage of LXP tool caused fixed location dry film crush or scratch
曝光机工作平台上的异物造成固定位置的干膜压伤或划伤
- Improvement Action/改进行动: 1.LXP outgoing VI check dry film surface
曝光出料检查干膜表面
2.Check and clean LXP work stage per 2hours
每2小时检查清洁曝光工作台面
- Historical investigation report/历史调查报告: Litho-CU64 M1 history report#1-1
Litho-CU64 M1 history report#1-2",
query_4,What is CU64 M1?,1,[13],"image from CU64 M3: Defect Criteria/缺陷标准 at row 13, column 3. Related text: Trace shift or trace flip or trace lifting caused by external force,need scrap
受外力影响导致线路偏移或者线路翻转或者线路飞起，需要报废
Mapping match roller/Hirata shutter fork location
maping与滚轮或者Hirata shutter钩子位置匹配.",
query_4,What is CU64 M1?,1,[14],"- SM94 M1: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：SM94；Defect decription/缺陷描述：Visual discernable depression on the solder resist. Surface.
可辨别的在阻焊上的凹陷.；Mode/模式：M1；Mode description/模式描述：Dent on all Plastic Body Area (including SR under BGA/LGA Pad) and C4 Area
所有阻焊区域（包含LGA/BGA）SR正反面和C4区域；Owner process/责任制程：SLY；Owner department/责任部门：SRSF；Customer/客户：All；Product Group/产品：All",
query_4,What is CU64 M1?,1,[15],"- CU64 M2: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Cluster by QP/FP
- Potential Impact Factor（Process)/潜在影响因素: PAOI/VRS
- Type/类别
(5M1E): Man/人
- Sub-factor/子因数: Manually Handling
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Defect foucs on munal handling area which be touch by OP finger or nails;
- Potential RC/潜在根源: Employee voilate manually handling rule touch pattern area
员工违规操作触碰图形区
- Improvement Action/改进行动: Audit for all AOI/VRS/AOS OP hanlding;
Training for AOI/VRS/AOS OP handling;
- Historical investigation report/历史调查报告: Ecthing AOI - CU64 M2 History Report-001",
query_4,What is CU64 M1?,1,[16],"- CU64 M2: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：CU64；Defect decription/缺陷描述：Bad copper adhesion /铜附着力不良；Mode/模式：M2；Mode description/模式描述：Trace lifting on panel handling area/拿板区域的线路飞起；Owner process/责任制程：PAOI/VRS/AOS；Owner department/责任部门：Etching AOI；Customer/客户：All；Product Group/产品：All",
query_4,What is CU64 M1?,1,[17],"image from CU64 M3: Defect picture/缺陷图片 at row 16, column 2.",
query_4,What is CU64 M1?,1,[18],"- M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: DSM/ELP
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Fly bar/basket/ultrasonic transducer
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Mapping no commonality, random
- Potential RC/潜在根源: Weld slag generated during welding of metal parts
- Improvement Action/改进行动: Metal parts after welding must be wiped clean with a lint-free cloth following cleaning and can only be put into production after no abnormalities are found during QLM and ST buyoff.
- Historical investigation report/历史调查报告: CU94 mod1",
query_4,What is CU64 M1?,1,[19],"- CU64 M3: Defect Criteria/缺陷标准
- Defect Criteria/缺陷标准: Trace shift or trace flip or trace lifting caused by external force,need scrap
受外力影响导致线路偏移或者线路翻转或者线路飞起，需要报废
Mapping match roller/Hirata shutter fork location
maping与滚轮或者Hirata shutter钩子位置匹配",
query_4,What is CU64 M1?,1,[20],"image from CU64 M3: Defect picture/缺陷图片 at row 16, column 1.",
query_4,What is CU64 M1?,1,[21],"- M1: Defect Criteria/缺陷标准
- Defect Criteria/缺陷标准: Copper protrudes in a spine-like shape from either the copper area or the trace./从铜包处或者从trace上立起来部分铜，成刺状",
query_4,What is CU64 M1?,1,[22],"image from CU64 M1: Defect picture/缺陷图片 at row 15, column 2.",
query_4,What is CU64 M1?,1,[23],"image from CU64 M2: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：Cluster by QP/FP：PAOI/VRS：Man/人：Manually Handling：Defect mapping/缺陷分布：Defect foucs on munal handling area which be touch by OP finger or nails;：Employee voilate manually handling rule touch pattern area
员工违规操作触碰图形区：Audit for all AOI/VRS/AOS OP hanlding;
Training for AOI/VRS/AOS OP handling;：Ecthing AOI - CU64 M2 History Report-001.",
query_4,What is CU64 M1?,1,[24],"image from CU64 M2: Defect picture/缺陷图片 at row 16, column 2.",
query_4,What is CU64 M1?,1,[25],"image from CU64 M2: Defect picture/缺陷图片 at row 16, column 4.",
query_4,What is CU64 M1?,1,[26],"- CU64 M3: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：CU64；Defect decription/缺陷描述：Bad Copper Adhesion /铜附着力不强；Mode/模式：M3；Mode description/模式描述：Trace lifting due to scratch/划伤导致的线路飞起；Owner process/责任制程：ADP；Owner department/责任部门：Buildup；Customer/客户：All；Product Group/产品：All",
query_4,What is CU64 M1?,1,[27],"image from CU64 M1: Defect picture/缺陷图片 at row 15, column 1.",
query_4,What is CU64 M1?,1,[28],"image from CU64 M2: Defect picture/缺陷图片 at row 16, column 3.",
query_4,What is CU64 M1?,1,[29],"image from CU64 M1: Defect picture/缺陷图片 at row 16, column 4.",
query_4,What is CU64 M1?,1,[30],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 2：Fix Location(FP Level)：SXP：Environment/环境：Exposure  table：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM or SR residue on SXP table：1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_4,What is CU64 M1?,2,[1],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Exposure  table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM or SR residue on SXP table
- Improvement Action/改进行动: 1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告","CU64 M1 refers to a specific defect mode characterized by **Bad copper adhesion** (铜附着力不良) with a pattern of **Fixed unit and fixed location crush** (固定unit固定位置的压伤) [ID:4]. The defect is owned by the **LXP** process within the **Lithography** department [ID:4].

The potential root cause (RC) for CU64 M1 is **Foreign Material (FM)** located on the **Work stage** of the LXP tool, which causes the dry film to be crushed or scratched at fixed locations [ID:11]. The defect appears as a trace or pad being crushed by this foreign material [ID:11].

To address this issue, the recommended improvement actions include:
1.  Performing an outgoing Visual Inspection (VI) to check the dry film surface [ID:11].
2.  Checking and cleaning the LXP work stage every 2 hours [ID:11].

Historical investigation reports related to this defect are titled ""Litho-CU64 M1 history report#1-1"" and ""Litho-CU64 M1 history report#1-2"" [ID:11]. [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]"
